publication_id,budget_code,publisher,regulation,supplier,supplier_id,start_date,end_date,claim_date,last_update_date,contact,contact_email,description,volume,reason,decision,url,subjects,source_currency,page_title,entity_id,entity_kind
572553,,משרד האוצר,מכרז סגור - הוראת שעה,ייבחר לאחר הליך פניה שיפורסם במאגר הקבלנים,,2016-01-01,2016-12-31,,2015-11-29,,,יציאה למכרז באמצעות מאגר הקבלנים לצורך ביצוע שיפוצים במינהל הרכב ברמלה.,131625,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572553,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd']",שקל,דיווח פטור משרדי,,
573268,,משרד האוצר,התקשרות עם ספק יחיד,"א.מ. חניות (ירושלים) (1993) בע""מ",511870156,2016-01-01,2020-12-31,2015-12-28,2015-12-09,ערן מנסנו,eranma@mof.gov.il,משרד האוצר מבקש להרחיב את ההתקשרות עם חניון א.מ חניות בעוד 10 מקומות חניה לצורך קבלת שירותי חניה עבור עובדי יחידת האכיפה הארצית בבניין ג'נרלי ברחוב שלומציון 1 במרכז העיר ירושלים.,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=573268,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511870156,company
573015,,משרד האוצר,התקשרות עם ספק יחיד,סיד ישראל,580564219,2015-12-31,2016-12-30,2015-12-23,2015-12-09,ערן מנסנו,eranma@mof.gov.il,אגף הכלכלן הראשי מתעתד להתקשר עם האגודה לפיתוח בינלאומי סיד ישראל לטובת  עבודת משרד האוצר בקידום סיוע חוץ לפיתוח של מדינת ישראל במדינות מתפתחות. גורם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=573015,"[u'\u05d9\u05d7\u05e1\u05d9\u05dd \u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9\u05d9\u05dd', u'\u05d9\u05d7\u05e1\u05d9\u05dd \u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,580564219,association
573178,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,קומבור יעלה,50331271,2016-01-01,2016-09-30,,2015-12-08,,,"פניה להרחבת התקשרות במכרז פומבי למתן שירותי ייעוץ בנושא תכנון, עיצוב ופיקוח על הגינון באתרי משרד האוצר.",11700,"ראה פקוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=573178,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d2\u05d9\u05e0\u05d5\u05df', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d2\u05d9\u05e0\u05d5\u05df']",שקל,דיווח פטור משרדי,050331271,
573183,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,אורי חרותי,514150887,2016-01-01,2016-12-31,,2015-12-08,,,הארכת התקשרות עם אורי חרותי לצורך קיום סדנאות לשיפור השירות.,,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=573183,"[u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4']",שקל,דיווח פטור משרדי,514150887,company
573189,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,אזרד יורם,57930562,2016-01-01,2016-12-31,,2015-12-08,,,פניה להארכת התקשרות עם יורם אזרד לשם מתן הרצאות בנושא היבטי מיסוי בתחום הפנסיה.,,"ראה פרוטוקול שמצ""ב",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=573189,"[u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4']",שקל,דיווח פטור משרדי,057930562,
572965,,משרד האוצר,התקשרות עם מומחה-יחסי אמון מיוחדים-פניה תחרותית לקבלת הצעות,ייבחר לאחר סיום ההליך.,,2015-12-15,2017-12-14,,2015-12-03,,,פניה להתקשרות עם יועץ אסטרטגי לצורך קבלת שירותי יעוץ במגוון תחומים רחב לעיר אילת.,3510000,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572965,[],שקל,דיווח פטור משרדי,,
572440,,משרד האוצר,התקשרות עם ספק יחיד,"היולט-פקרד (ישראל) בע""מ",511009342,2016-01-01,2016-03-31,,2015-12-01,,,"פנייה להתקשרות עם חברת HP  לטובת תחזוקת תשתיות בחדר מחשב ושרתי בוח""ן",175500,"נימוקים בפרוטוקול המצ""ב",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572440,"[u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1']",שקל,דיווח פטור משרדי,511009342,company
572639,,משרד האוצר,התקשרות עם ספק יחיד,"חברת עדיף תקשורת בע""מ",,2016-01-01,2017-12-31,2015-12-17,2015-11-30,ערן מנסנו,eranma@mof.gov.il,"אגף שוק ההון, היטוח וחסכון במשרד האוצר מתעתד להתקשר עם חברת עדיף תקשורת בע""מ לטובת רכישת מנוי למגזין ולאתר האינטרנט של החברה לצורך עדכונם השוטף של עובדי האגף בשינויים הרלוונטיים בשווקים ובגופים עליהם הם מפקחים. גורם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572639,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
572513,,משרד האוצר,התקשרות עם מומחה-יחסי אמון מיוחדים-פניה תחרותית לקבלת הצעות,ייבחר לאחר הליך הפנייה.,,2015-12-15,2017-12-14,,2015-11-29,,,פניה להתקשרות עם יועץ אסטרטגי לצורך קבלת שירותי ייעוץ במגוון תחומים רחב לעיר אילת.,3510000,"ראה פרוטוקול שמצ""ב.",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572513,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9  \u05e7\u05d4\u05d9\u05dc\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9  \u05e7\u05d4\u05d9\u05dc\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea']",שקל,דיווח פטור משרדי,,
572543,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,דנה ספיר,25133398,2016-01-01,2016-12-31,,2015-11-29,,,הארכת התקשרות עם הגברת דנה ספיר לצורך ביצוע תהליכי פיתוח עבודת צוות ניהול ומנהיגות.,,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572543,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4']",שקל,דיווח פטור משרדי,025133398,
572460,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,ועד בית רחוב קרליבך 9,,2015-12-01,2016-05-31,,2015-11-26,,,התקשרות עבור שיפוץ השטחים הציבוריים במשרדי שוק ההון ברחוב קרליבך 9 בתל אביב.,14805,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572460,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd']",שקל,דיווח פטור משרדי,,
572467,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,גוינט ישראל - מכון ברוקדי,510681414,2016-01-01,2016-05-31,,2015-11-26,,,הארכת התקשרות עם ג'וינט ישראל לשם קיום תכנית פיתוח מנהלים למנהלי משרד האוצר.,,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572467,"[u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4']",שקל,דיווח פטור משרדי,510681414,company
545812,,משרד האוצר,התקשרות עם ספק יחיד,,,2013-10-02,2014-10-01,2013-10-22,2015-11-23,איילת שפייר,ayelets@mof.gov.il,"ב-2008 הקים ארגון ה-OECD רשת מידע לחינוך פיננסי: International Network on Financial Education -  INFE. הרשת מספקת גישה למגוון רחב של מידע, נתונים, משאבי מחקר, חדשות ותוכניות בנושאי חינוך פיננסיים ברחבי העולם. הרשת הינה הגוף המרכזי בעולם אשר דן בסוגית החינוך הפיננסי בהשוואה בינלאומית וחברים בו יותר מ-220 מוסדות ציבוריים וממשלתיים מלמעלה מ-100 מדינות. הרשת משמשת זירה להחלפת מידע בכל הקשור לחינוך פיננסי ופועלת לקידום פרקטיקות מיטביות בחינוך פיננסי. עבודת הרשת משמשת בסיס להגדרת ע",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=545812,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510024813,company
534844,,משרד האוצר,התקשרות עם ספק יחיד,,,2012-01-01,2012-12-31,2012-09-12,2015-11-23,ניר אקשטיין,nir@tehila.gov.il,מערך אבטחת המידע בממשל זמין מפעיל את גוף ה CERT הממשלתי אשר הינו גוף התגובה לאירועים ותיאום עם גופים מקבילים בעולם. גופי CERT מקבילים בעולם מאורגנים בארגון גג. הארגון אשר כולל גופים ממדינות מערביות נקרא FIRST.ארגון זה הינו היחיד אשר יכול לספק את מנוי השנתי לארגון FIRST.,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=534844,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510024813,company
572131,,משרד האוצר,מכרז סגור - הוראת שעה,אבן זיו חברה קבלנית לב,557270592,2016-01-01,2016-12-31,,2015-11-22,,,התקשרות לאספקת מקומות חניה בקרליבך 9 בתל אביב ליחידת החקירות של שוק ההון.,51246,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572131,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,דיווח פטור משרדי,557270592,
572133,,משרד האוצר,מכרז סגור - הוראת שעה,ת.ד.ל בעמ,510563240,2015-12-01,2017-11-30,,2015-11-22,,,ביצוע עבודות תחזוקה שנתית למערכות מיזוג אוויר במשרד הראשי ובבית השנהב.,485448,"ראה פרוטוקול שמצ""ב",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572133,"[u'\u05de\u05d9\u05d6\u05d5\u05d2 \u05d0\u05d5\u05d5\u05d9\u05e8', u'\u05de\u05d9\u05d6\u05d5\u05d2 \u05d0\u05d5\u05d5\u05d9\u05e8']",שקל,דיווח פטור משרדי,510563240,company
572055,,משרד האוצר,התקשרות המשך באישור ועדת מכרזים משרדית,אולטרא שי,514088905,2016-01-01,2016-06-30,,2015-11-19,,,התקשרות עם חברת אולטרא שי לרכישת שי לימי הולדת של עובדי משרד האוצר.,50000,"ראה פרוטוקול שמצ""ב",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572055,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea']",שקל,דיווח פטור משרדי,514088905,company
572060,,משרד האוצר,מכרז סגור - הוראת שעה,"ימית א. בטחון (1998) בע""מ",512618679,2016-01-01,2016-12-31,,2015-11-19,,,"התקשרות המשך עם חניון ימית גן העצמאות לאספקת מקומות חניה לעובדי מינהלת הגמלאות וביקורת חשכ""ל.",126360,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572060,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,דיווח פטור משרדי,512618679,company
572081,,משרד האוצר,מכרז סגור - הוראת שעה,סעדה הרצל,51094704,2015-11-29,2016-11-29,,2015-11-19,,,זוכה במכרז סגור מתוך מאגר הקבלנים לעבודות צבע ביחידות האוצר.,351132,"ראה פרוטוקול שמצ""ב",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=572081,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd']",שקל,דיווח פטור משרדי,051094704,
571008,,משרד האוצר,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,"א.מ. חניות (ירושלים) (1993) בע""מ",511870156,2015-11-11,2015-12-31,,2015-11-17,,,"הארכת התקשרות עם חניון ספרא עבור מנהלת הגמלאות ויחידת הביקורת של החשכ""ל.",99450,"ראה פרוטוקול שמצ""ב.","אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571008,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,בקשה לפטור ממכרז,511870156,company
570944,,משרד האוצר,התקשרות עם ספק יחיד,"השמירה-טכנולוגיות מיגון (1971) בע""מ",520039306,2016-02-02,2021-02-01,2015-11-17,2015-10-29,ערן מנסנו,eranma@mof.gov.il,"משרד האוצר מתעתד להתקשר עם חברת ג'י פור אס טכנולוגיות ומיגון ישראל בע""מ לשם קבלת שירותי אחזקה למכונת שיקוף חפצים וכבודה המצויה במשרד האוצר הראשי.
אדם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570944,"[u'\u05e6\u05d9\u05d5\u05d3 \u05d0\u05d1\u05d8\u05d7\u05d4, \u05de\u05e2\u05e7\u05d1 \u05d5\u05d0\u05d9\u05ea\u05d5\u05e8', u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d9\u05d7\u05d5\u05ea \u05d5\u05de\u05d9\u05d2\u05d5\u05df', u'\u05e6\u05d9\u05d5\u05d3 \u05d0\u05d1\u05d8\u05d7\u05d4, \u05de\u05e2\u05e7\u05d1 \u05d5\u05d0\u05d9\u05ea\u05d5\u05e8', u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d9\u05d7\u05d5\u05ea \u05d5\u05de\u05d9\u05d2\u05d5\u05df']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,520039306,company
570587,,משרד האוצר,התקשרות עם ספק יחיד,"אורקל מערכות תוכנה ישראל בע""מ",512200502,2016-01-01,2017-12-31,,2015-11-15,,,בקשה להתקשרות בפטור ממכרז עם חברת אורקל עבור תחזוקה ותמיכה לרישיונות אורקל,1196492,"נימוקים מופיעים בפרוטוקול המצ""ב",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570587,"[u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,דיווח פטור משרדי,512200502,company
571647,,משרד האוצר,התקשרות עם ספק יחיד,הפועל המחלקה לספורט במקומות עבודה (,,2016-01-26,2016-01-28,2015-11-30,2015-11-11,ערן מנסנו,eranma@mof.gov.il,משרד האוצר מתעתד להתקשר עם העמותה לספורט במקומות העבודה בירושלים לצורך רישום רכזי הספורט של המשרד לסמינר לרכזי ספורט ולמנהלי קבוצות במקומות העבודה שמארגנת העמותה. אגם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571647,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05d5\u05d7\u05d4, \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
