publication_id,publisher,publish_date,claim_date,claim_time,last_update_date,description,url,subjects,status
536742,משרד הפנים,2012-11-15,2012-12-06,13:00,2012-11-26,ריף הדולפינים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=536742,שירותי בנייה ואחזקת מבנים,הסתיים
536754,משרד הפנים,2012-11-15,2012-12-23,12:00,2012-11-26,מתן שירותי הדרכה לביצוע קורסים לניהול,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=536754,"שירותי ניהול, יעוץ ומנהל",הסתיים
537152,משרד הפנים,2012-11-22,2012-12-23,14:00,2012-11-26,מתן שירותי הדרכה לביצוע תוכנית למובילי איכות שירות ומצויינות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=537152,"שירותי ניהול, יעוץ ומנהל",הסתיים
536757,משרד הפנים,2012-11-15,2013-01-03,12:00,2012-11-26,"ניהול ארגון פיתוח הדרכה, ביצוע הדרכה והטמעתה בעבודת מוסדות התכנון",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=536757,"שירותי מחקר, הנדסה וטכנולוגיה; שירותי ניהול, יעוץ ומנהל",הסתיים
536393,משרד הפנים,2012-11-08,2012-12-23,14:00,2012-11-26,מתן שירותי הדרכה לביצוע תוכנית למובילי איכות שירות ומצוינות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=536393,שירותי יעוץ לניהול,הסתיים
536748,משרד הפנים,2012-11-12,2012-12-03,13:00,2012-11-15,"שירותי צילום, סריקה, למינציה, מסגור, הדפסה וגרפיקה",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=536748,מוצרי דפוס והוצאה לאור,הסתיים
535701,משרד הפנים,2012-10-18,2012-11-12,14:00,2012-10-18,"שירותי חניה לעובדי ואורחי אגף הבניה בנין פז גז (מבוא המתמיד 4, ירושלים)",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=535701,"שירותי רווחה, נסיעות; שירותים למגזר הצבורי",הסתיים
535515,משרד הפנים,2012-10-11,2012-10-31,11:00,2012-10-11,הזמנה למתן שירותי ארגון לטקס פרסי שר הפנים לרשויות המקומיות המצטיינות לשנת 2011,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=535515,"שירותי ניהול, יעוץ ומנהל",הסתיים
534363,משרד הפנים,2012-08-09,2012-08-30,14:00,2012-08-30,הקמת מרכז לתמיכה טכנית במשתמשים בלומדות הכשרה למזכירי ועדות קלפי ותפעולו,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=534363,מחשוב ותקשורת,הסתיים
533905,משרד הפנים,2012-07-23,2012-08-16,14:00,2012-08-14,הזמנה לקבלת הצעות למתן שרותי יעוץ לבדיקת תכניות ו/או לבדיקת היתרי בנייה ללשכת התכנון המחוזית מחוז דרום עם זכות ברירה להשתמש בשירותי היועץ עבור מינהל התכנון ולשכות תכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=533905,שירותי בנייה ואחזקת מבנים,הסתיים
533594,משרד הפנים,2012-07-05,2012-07-31,14:00,2012-07-22,הזמנה לקבלת הצעות למתן שירותי אירוח ישיבות כנסים וארועים של יחידות משרד הפנים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=533594, שירותי חינוך והכשרה,הסתיים
533593,משרד הפנים,2012-07-05,2012-09-24,14:00,2012-07-11,הזמנה לקבלת הצעות להכנת תכנית מתאר לראמה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=533593,שירותי בנייה ואחזקת מבנים,הסתיים
533104,משרד הפנים,2012-06-25,2012-07-17,13:00,2012-06-25,"שרותי הדפסה, צילום, סריקה, למינציה , מסגור, הפקה וגרפיקה",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=533104,מוצרי דפוס והוצאה לאור,הסתיים
532775,משרד הפנים,2012-06-07,2012-07-05,13:00,2012-06-14,בדיקת בקשות לאישורים חריגים בארנונה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=532775,"שירותי ניהול, יעוץ ומנהל",הסתיים
532889,משרד הפנים,2012-06-14,2012-07-31,14:00,2012-06-14,עדכון חוקי עזר של רשויות מקומיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=532889,מחשוב ותקשורת,הסתיים
531916,משרד הפנים,2012-05-03,2012-06-03,14:00,2012-05-31,הזמנה לקבלת הצעות למתן שרותי יעוץ לריכוז תהליכי הדרכה בתחומי הרישוי והבניה לאגף הבניה עם זכות ברירה למשרד להשתמש בשירותי היועץ למינהל התכנון ו/או ללשכות התכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531916,שירותי בנייה ואחזקת מבנים,הסתיים
532171,משרד הפנים,2012-05-17,2012-08-12,14:00,2012-05-17,"הזמנה לקבלת הצעות להכנת תכנית מתאר ארצית לאתרי ויסות וטיפול בעודפי עפר תמ""א /14 ד'",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=532171,שירותי בנייה ואחזקת מבנים,הסתיים
531307,משרד הפנים,2012-04-02,2012-05-07,12:00,2012-04-29,הזמנה לקבלת הצעות למתן שרותי יעוץ לקידום תכניות מתאר מקומיות כוללניות ולקידום הערכות האגף לתכנון מקומי למימוש הרפורמה בחוק התכנון והבניה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531307,שירותי בנייה ואחזקת מבנים,הסתיים
531306,משרד הפנים,2012-04-02,2012-06-04,12:00,2012-04-24,הזמנה לקבלת הצעות להכנת תכנית עקרונית לשטחי מגורים ולחלקות חקלאיות ולביצוע מפקד אוכלוסיה עבור הפזורה הבדואית אל פורעה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531306,שירותי בנייה ואחזקת מבנים,הסתיים
531312,משרד הפנים,2012-03-29,2012-04-17,12:00,2012-04-03,רכש ואספקת שקי שינה - הארכת מועד - מייתחס לפרסום מס' 530723,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531312,ציוד בטחון  ובטיחות; שירותי ביטחון לאומי וסדר ציבורי,הסתיים
531313,משרד הפנים,2012-03-29,2012-04-22,12:00,2012-04-03,הזמנה לקבלת הצעות להכנת תוכנית מתאר מקומית לאור יהודה - הארכת מועד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531313,שירותי בנייה ואחזקת מבנים,הסתיים
531314,משרד הפנים,2012-03-29,2012-04-22,12:00,2012-04-03,הזמנה לקבלת הצעות להכנת תכניתמאתר מקומית לבני ברק - הארכת מועד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531314,שירותי בנייה ואחזקת מבנים,הסתיים
530943,משרד הפנים,2012-03-15,2012-04-02,13:00,2012-03-22,שירותי פיקוח משימת אבטחת שר,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530943,שירותי ביטחון לאומי וסדר ציבורי,הסתיים
530589,משרד הפנים,2012-03-05,2012-04-03,12:00,2012-03-22,"הזמנה לקבלת הצעות למתן שירותי ייעוץ וסיוע בהליכי בניית מכרזים, תפעולם וליווי ההתקשוריות עם הספקים הזוכים עבור מנהל התכנון ואו ללשכות התכנון המחוזיות ו/או עבור יתר יחידות משרד הפנים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530589,שירותי בנייה ואחזקת מבנים,הסתיים
530721,משרד הפנים,2012-03-12,2012-03-26,12:00,2012-03-22,מציאת אתר למטה יום הבחירות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530721,"שירותי רווחה, נסיעות",הסתיים
530723,משרד הפנים,2012-03-12,2012-03-29,12:00,2012-03-22,רכש ואספקת שקי שינה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530723,ציוד בטחון  ובטיחות; שירותי ביטחון לאומי וסדר ציבורי,הסתיים
529685,משרד הפנים,2012-01-30,2012-05-21,12:00,2012-03-05,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית למגדל העמק,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=529685,שירותי בנייה ואחזקת מבנים,הסתיים
529684,משרד הפנים,2012-01-30,2012-05-21,12:00,2012-03-05,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לגדרה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=529684,שירותי בנייה ואחזקת מבנים,הסתיים
529984,משרד הפנים,2012-02-09,2012-03-11,12:00,2012-03-04,הזמנה לקבלת הצעות למתן שרותי יעוץ רישוי ותכנון ללשכת התכנון מחוז תלאביב עם זכותהברירה למשרד להשתמש בשירותי היועץ למנהל התכנון ו/או ללשכות התכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=529984,שירותי בנייה ואחזקת מבנים,הסתיים
530046,משרד הפנים,2012-02-13,2012-04-04,13:00,2012-02-23,"מתן שירותי יעוץ, ליווי מקצועי ובקרה במסגרת תהלכי מצוב, פיתוח והבראה ברשויות המקומיות בישראל (יועץ פיננסי)",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530046,"שירותי ניהול, יעוץ ומנהל",הסתיים
530293,משרד הפנים,2012-02-16,2012-05-14,12:00,2012-02-23,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית עם הוראות מפורטות לרכסים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530293,שירותי בנייה ואחזקת מבנים,הסתיים
530304,משרד הפנים,2012-02-23,2012-05-22,12:00,2012-02-23,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית ערערה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530304,שירותי בנייה ואחזקת מבנים,הסתיים
528537,משרד הפנים,2011-12-26,2012-03-26,12:00,2012-02-23,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לאור יהודה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528537,שירותי בנייה ואחזקת מבנים,הסתיים
528539,משרד הפנים,2011-12-26,2012-03-26,12:00,2012-02-06,הזמנה לקבלת הצעות להכנתתכנית מתאר מקומית לבני ברק,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528539,שירותי בנייה ואחזקת מבנים,הסתיים
528408,משרד הפנים,2011-12-22,2012-04-02,12:00,2012-02-06,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לבית שאן,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528408,שירותי בנייה ואחזקת מבנים,הסתיים
528409,משרד הפנים,2011-12-22,2012-04-18,12:00,2012-02-06,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית ליבנה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528409,שירותי בנייה ואחזקת מבנים,הסתיים
528410,משרד הפנים,2011-12-22,2012-04-18,12:00,2012-02-06,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לנצרת עלית,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528410,שירותי בנייה ואחזקת מבנים,הסתיים
528411,משרד הפנים,2011-12-22,2012-03-19,12:00,2012-02-06,הזמנה לקבת הצעות להכנת תכנית מתאר מקומית לפרדיס,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528411,שירותי בנייה ואחזקת מבנים,הסתיים
528412,משרד הפנים,2011-12-22,2012-03-19,12:00,2012-02-06,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לראמה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528412,שירותי בנייה ואחזקת מבנים,הסתיים
528414,משרד הפנים,2011-12-22,2012-01-11,12:00,2011-12-29,הזמנה לקבלת הצעות למתן שירותי יעוץ לבדיקת תוכניות ללשכת התכנון המחוזית מחוז צפון עם זכות ברירה להשתמש בשירותי היועץ למינהל התכנון ולשכות תכנון נוספות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528414,"שירותי בנייה ואחזקת מבנים; שירותי ניהול, יעוץ ומנהל",הסתיים
522610,משרד הפנים,2011-05-26,2011-06-23,12:00,2011-06-02,הזמנה לקבלת הצעות למתן שירותי יעוץ לבדיקת תוכניות ללשכת התכנון המחוזית מחוז ירושלים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=522610,שירותי בנייה ואחזקת מבנים,הסתיים
528416,משרד הפנים,2011-12-22,2012-01-18,12:00,2011-12-29,הזמנה לקבלת הצעות למתן שירותי יעוץ לבדיקת תוכניות ו/או לבדיקת היתרי בנייה ללשכת התכנון המחוזית מחוז דרום עם זכות ברירה להשתמש בשירותי היועץ למינהל התכנון ולשכות תכנון נוספות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528416,"שירותי בנייה ואחזקת מבנים; שירותי ניהול, יעוץ ומנהל",הסתיים
528613,משרד הפנים,2011-12-29,2012-01-26,12:00,2011-12-29,"הזמנה לקבלת הצעות לביצוע קורס מנהיגות דתית מתקדם לאימאמים מאגף עדות במשרד הפנים                      .

הזמנה לקבלת הצעות לביצוע קורס מנהיגות דתית מתקדם לאימאמים מאגף עדות במשרד הפנים                      .

הזמנה לקבלת הצעות לביצוע קורס מנהיגות דתית מתקדם לאימאמים מאגף עדות במשרד הפנים                      .

הזמנה לקבלת הצעות לביצוע קורס מנהיגות דתית מתקדם לאימאמים מאגף עדות במשרד הפנים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528613, שירותי חינוך והכשרה,הסתיים
527756,משרד הפנים,2011-12-08,2011-12-29,13:00,2011-12-29,"ביצוע הריסות מבנים, באמצעות הזמנת כלים להריסה, לפינוי ולאחסון, עבור היחידה הארצית לפיקוח על הבניה",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=527756,שירותי בנייה ואחזקת מבנים,הסתיים
528074,משרד הפנים,2011-12-15,2012-02-15,12:00,2011-12-15,שירותי יעוץ בשיטות שכר עידוד ויעוץ ארגוני,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=528074,שירותי יעוץ לניהול,הסתיים
527457,משרד הפנים,2011-12-01,2011-12-15,12:00,2011-12-01,אספקת ציוד חירום,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=527457,שירותי ביטחון לאומי וסדר ציבורי; ציוד בטחון  ובטיחות,הסתיים
527461,משרד הפנים,2011-12-01,2011-12-15,12:00,2011-12-01,המשך מפרטים - אספקת ציוד חירום,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=527461,ציוד בטחון  ובטיחות; שירותי ביטחון לאומי וסדר ציבורי,הסתיים
525744,משרד הפנים,2011-10-10,2011-12-19,12:00,2011-12-01,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לבת ים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=525744,שירותי בנייה ואחזקת מבנים,הסתיים
525896,משרד הפנים,2011-10-10,2011-11-17,12:00,2011-11-09,הזמנה לקבלת הצעות למתן שירותי יעוץ בתחום אדריכלות נוף ופיקוח למינהל התכנון ו/או לועדה לתשתיות לאומיות ו/או יעוץ בתחום אדריכלות נוף ופיקוח ללשכות התכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=525896,שירותי בנייה ואחזקת מבנים,הסתיים
525366,משרד הפנים,2011-09-22,2011-11-10,13:00,2011-10-24,ארגון וביצוע ארבעה קורסים בנושא קיימות עירונית ובניה בת קיימא,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=525366,כיתות הדרכה; שירותי בנייה ואחזקת מבנים,הסתיים
524346,משרד הפנים,2011-08-11,2011-09-22,14:00,2011-09-22,שירותי עדכון חוקי עזר של רשויות מקומיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=524346,שירותי מיחשוב,הסתיים
524767,משרד הפנים,2011-08-29,2011-09-26,12:00,2011-09-22,"הזמנה לקבלת הצעות למתן שירותי ייעוץ כראש צוות סביבה לפרוייקטים בעלי חשיבות לאומית בוועדה לתשתיות לאומיות - הות""ל ו/או יעוץ סביבתי למינהל התכנון ולשכות התכנון המחוזיות",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=524767,שירותי בנייה ואחזקת מבנים,הסתיים
524891,משרד הפנים,2011-09-01,2011-09-26,12:00,2011-09-22,הזמנה לקבלת הצעות למתן שירותי יעוץ לבדיקת תוכניות ללשכת התכנון המחוזית מחוז דרום עם זכות ברירה להשתמש בשירותי היועץ למינהל התכנון ולשכות תכנון נוספות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=524891,שירותי בנייה ואחזקת מבנים,הסתיים
525064,משרד הפנים,2011-09-08,2011-10-06,12:00,2011-09-22,בודקי תוכניות עבור לשכת התכנון המחוזית מחוז צפון עם זכות הברירה להשתמש בשירותי היועץ גם במינהל התכנון ולשכות התכנון המחוזיות האחרות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=525064,שירותי בנייה ואחזקת מבנים,הסתיים
524425,משרד הפנים,2011-08-04,2011-08-23,13:00,2011-08-18,"שירות של טיסות סיור, במטוסים עם כנף עליונה, עבור היחידה הארצית לפיקוח על הבניה",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=524425,שירותי בנייה ואחזקת מבנים,הסתיים
523373,משרד הפנים,2011-06-30,2011-09-08,12:00,2011-08-15,"הזמנה לקבלת הצעות להכנת תוכנית מתאר ארצית לתיירות תמ""א 12 שינוי מס' 2 - תיירות כפרית",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=523373,שירותי בנייה ואחזקת מבנים,הסתיים
522654,משרד הפנים,2011-05-30,2011-06-30,12:00,2011-06-20,טקס שר הפנים לרשויות מצטיינות לשנת 2010,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=522654,"שירותי ניהול, יעוץ ומנהל",הסתיים
522706,משרד הפנים,2011-06-02,2011-06-23,12:00,2011-06-20,הזמנה לקבלת הצעות למתן שירותי יעוץ בנושא סביבה ושטחים פתוחים עבור האגף לתכנון משולב במינהל התכנון עם זכות ברירה למשרד להרחיב את ההתקשרות ליחידות נוספות במינהל התכנון ובלשכות התכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=522706,שירותי בנייה ואחזקת מבנים,הסתיים
521671,משרד הפנים,2011-04-11,2011-06-20,12:00,2011-06-20,הכנת תכנית מתאר מקומית עם הוראות מפורטות לעין אל אסד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521671,שירותי בנייה ואחזקת מבנים,הסתיים
523002,משרד הפנים,2011-06-16,2011-07-10,12:00,2011-06-16,"הזמנה לקבלת הצעות למתן שירותי יעוץ מקצועיים בנושא נגישות מבנים, תשתיות וסביבה, עם זכות ברירה למשרד להרחיב את ההתקשרות ללשכות התכנון המחוזיות",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=523002,שירותי בנייה ואחזקת מבנים,הסתיים
522337,משרד הפנים,2011-05-16,2011-06-06,12:00,2011-05-16,מתן שרותי יעוץ ליעול התכנון המחוזי ושילובו בהתאם לחוק התכנון והבניה החדש,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=522337,שירותי בנייה ואחזקת מבנים,הסתיים
521668,משרד הפנים,2011-04-11,2011-05-22,12:00,2011-05-15,מתן שירותי ייעוץ להדרכה ופיתוח ביחידות המשרד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521668,"שירותי ניהול, יעוץ ומנהל",הסתיים
520949,משרד הפנים,2011-03-10,2011-04-28,12:00,2011-04-13,מתן שירותי יעוץ ליעול התכנון המחוזי ושילובו בהתאם לחוק התכנון והבניה החדש,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520949,שירותי בנייה ואחזקת מבנים,הסתיים
521670,משרד הפנים,2011-04-11,2011-05-08,12:00,2011-04-11,מתן שירותי יעוץ לקידום הכשרה והסמכה בתחומי בקרת תכן וביצוע,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521670,"שירותי ניהול, יעוץ ומנהל; שירותי בנייה ואחזקת מבנים",הסתיים
521672,משרד הפנים,2011-04-07,2011-05-22,12:00,2011-04-11,שירותי ריכוז ועדות באגף בכיר למינהל מוניציפאלי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521672,"שירותי ניהול, יעוץ ומנהל",הסתיים
521344,משרד הפנים,2011-03-28,2011-05-01,13:00,2011-04-11,הזמנה לקבלת הצעות למתן שרותי כתיבת קוד אתי למשרד הפנים והטמעתו בקרב עובדי המשרד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521344,"שירותי ניהול, יעוץ ומנהל; שירותים אישיים ומקומיים",הסתיים
520926,משרד הפנים,2011-03-10,2011-05-08,12:00,2011-04-11,"הזמנה לקבלת הצעות לעריכת וניתוח סקר בועדות המקומיות לתכנון ולבניה, בחינת מוכנותן לקבלת הסמכה בהתאם לסעיף 62א.(ג)(1) לחוק התכנון והבניה לאור הרפורמה בהליכי תכנון ורישוי בניה, והערכת המשמעויות הארגוניות והתקציביות הכרוכות בכך",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520926,שירותי בנייה ואחזקת מבנים,הסתיים
521517,משרד הפנים,2011-03-31,2011-04-28,13:00,2011-04-05,"שירות על טיסות סיור, במטוסים עם כנף עליונה, עבור היחידה הארצית לפיקוח על הבניה במשרד הפנים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=521517,"שירותי הסעות, אחסון ושירותי דואר; כלי רכב, אביזרים ושירותים לרכב",הסתיים
520775,משרד הפנים,2011-03-03,2011-04-04,13:00,2011-03-27,"קבלת שירותי ייעוץ לפיתוח, עדכון, תחזוקה וליווי מקצועי של שיטות שכר עידוד ביחידות רשות האוכלוסין, ההגירה ומעברי הגבול",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520775,"שירותי ניהול, יעוץ ומנהל; שירותי מחקר, הנדסה וטכנולוגיה; שירותים אישיים ומקומיים",הסתיים
520839,משרד הפנים,2011-03-03,2011-03-31,14:00,2011-03-24,הזמנה לקבלת הצעות לקבלת שירותי יעוץ בתחום תקשורת נתונים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520839,"שירותים אישיים ומקומיים; שירותי ניהול, יעוץ ומנהל",הסתיים
520956,משרד הפנים,2011-03-10,2011-03-27,12:00,2011-03-14,רכש רמות מלאי פס''ח,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520956,שירותים למגזר הצבורי,הסתיים
520929,משרד הפנים,2011-03-10,2011-04-10,12:00,2011-03-14,מתן שירותי יעוץ לבדיקת תכניות ללשכת התכנון המחוזית מחוז חיפה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520929,שירותי בנייה ואחזקת מבנים,הסתיים
520845,משרד הפנים,2011-03-03,2011-04-10,12:00,2011-03-10,הזמנה לקבלת הצעות למתן שירותי פיתוח לומדות הכשרה למנהלי בחירות במועצות האזוריות וברשויות המקומיות ומתן שירותי ליווי ותמיכה למשתמשים בלומדות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520845,"שירותי ניהול, יעוץ ומנהל; שירותים אישיים ומקומיים",הסתיים
520206,משרד הפנים,2011-02-14,2011-03-22,12:00,2011-03-08,שירותי ייעוץ בטיחות אש עבור רשות האוכלוסין,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520206,"שירותי ניהול, יעוץ ומנהל; שירותים אישיים ומקומיים",הסתיים
520229,משרד הפנים,2011-02-14,2011-03-06,12:00,2011-02-14,הזמנה לקבלת הצעות לתיקון לומדת הדרכה למזכירי ועדות קלפי בבחירות לרשויות המקומיות והתאמת התוכנה הקיימת למזכירי ועדות קלפי בבחירות למועצות האזוריות וכתיבת הצעה להקמת מרכז תמיכה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=520229,"שירותי מחקר, הנדסה וטכנולוגיה; מחשוב ותקשורת",הסתיים
517649,משרד הפנים,2010-11-30,2011-02-07,14:00,2011-01-27,רכישת למינט ולמינטור - רכיבים של הדרכון החדש,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=517649,"כלי עבודה ומכונות; ציוד ומכונות לשינוע ואחסון של חומרים; מכונות וציוד לבנייה והרכבה; מכונות וציוד נלווה לחקלאות,ייעור ודייג; מכונות וציוד לחציבה,כרייה וקידוח; מוצרי וחומרי נייר; מוצרי דפוס והוצאה לאור; ציוד משרדי ואביזרים",הסתיים
519028,משרד הפנים,2010-12-30,2011-02-03,12:00,2011-01-20,הזמנה לקבלת הצעות למתן שרותי יעוץ כראש צוות פיתוח לקידום פרוייקטים עבור הוועדה לתשתיות לאומיות עם זכות הברירה להרחיב את ההתקשרות ליחידות נוספות במינהל התכנון ובלשכות התכנון המחוזיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=519028,שירותי בנייה ואחזקת מבנים,הסתיים
517981,משרד הפנים,2010-12-06,2011-01-16,12:00,2011-01-10,"בקשה לקבלת הצעות למתן שירותים לוגיטסטיים ומקצועיים לרבות העמדת משרדים ואמצעים אחרים לצורך הפעלת הועדה המחוזית מקומית מחוז מרכז לשטח נתב""ג",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=517981,שירותי בנייה ואחזקת מבנים,הסתיים
518705,משרד הפנים,2010-12-23,2011-01-23,12:00,2010-12-23,הזמנה לקבלת הצעות לבחינה מיפוי הפעיליוית המנהל לשלטון מקומי והמחוזות והממשקים בין המחוז למטה האורנטציה להעברת סמכויות ומחוזות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=518705,שירותי התוויית מדיניות וטיפול באזרחים; שירותים אישיים ומקומיים,הסתיים
516258,משרד הפנים,2010-10-25,2010-12-30,12:00,2010-12-23,הזמנה לקבלת הצעות להכנת תכנית מתאר מקומית לבאר שבע,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516258,שירותי בנייה ואחזקת מבנים,הסתיים
516902,משרד הפנים,2010-11-15,2010-12-09,12:00,2010-11-22,הזמנה להצעות לביקורת כספים בחשבות משרד הפנים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516902,"שירותי ניהול, יעוץ ומנהל",הסתיים
516790,משרד הפנים,2010-11-11,2010-12-05,13:00,2010-11-18,השתלמות לעוסקים במכרזים /רכש/ניהול כספי במשרד הפנים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516790,"שירותי רווחה, נסיעות;  שירותי חינוך והכשרה",הסתיים
516473,משרד הפנים,2010-11-01,2010-11-22,12:00,2010-11-18,מכרז למתן שירותי אבטחה באתר משרד הפנים בראשון לציון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516473,"שירותי ניהול, יעוץ ומנהל; שירותים אישיים ומקומיים",הסתיים
516263,משרד הפנים,2010-10-25,2010-11-18,13:00,2010-11-18,הזמנה לארגון וביצוע קורסים לנהיגה ברכב מעל 12 טון (רכב משא כבד דרגה C) לכבאים במערך הכבאות וההצלה ברחבי הארץ,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516263,"כלי רכב, אביזרים ושירותים לרכב",הסתיים
516903,משרד הפנים,2010-11-15,2010-12-02,13:00,2010-11-15,סקר בניה בלתי חוקית על פי פענוח אורתופוטו למחוז דרום או חלקו,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516903,"שירותי ניהול, יעוץ ומנהל",הסתיים
516009,משרד הפנים,2010-10-18,2010-11-17,12:00,2010-11-14,הזמנה לקבלת הצעות למתן שרותי יעוץ לקידום מדיניות בניה ירוקה וקיימות עירונית עם זכות ברירה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516009,שירותי בנייה ואחזקת מבנים,הסתיים
